Query	Subject	Percent identity	Length	Mismatches	Gaps	Query start	Query end	Subject start	Subject end	Expect value	Bit score
NODE_23_length_60294_cov_13.364708	IncX-SG17-135.gb	91.304	23	2	0	30566	30588	14443	14421	0.11	33.7
NODE_23_length_60294_cov_13.364708	IncX-SG17-135.gb	88	25	3	0	16311	16335	11789	11813	0.4	31.9
NODE_23_length_60294_cov_13.364708	IncX-SG17-135.gb	100	16	0	0	59302	59317	23463	23478	1.4	30.1
NODE_23_length_60294_cov_13.364708	IncX-SG17-135.gb	90	20	2	0	53102	53121	4568	4549	4.9	28.3
NODE_23_length_60294_cov_13.364708	IncX-SG17-135.gb	90	20	2	0	34231	34250	9486	9505	4.9	28.3
NODE_23_length_60294_cov_13.364708	IncX-SG17-135.gb	82.143	28	5	0	7373	7400	10724	10751	4.9	28.3
NODE_23_length_60294_cov_13.364708	IncX-SG17-135.gb	100	15	0	0	3606	3620	11057	11043	4.9	28.3
NODE_23_length_60294_cov_13.364708	IncX-SG17-135.gb	100	15	0	0	26614	26628	11829	11843	4.9	28.3
NODE_23_length_60294_cov_13.364708	IncX-SG17-135.gb	100	15	0	0	39103	39117	12094	12080	4.9	28.3
NODE_23_length_60294_cov_13.364708	IncX-SG17-135.gb	86.957	23	3	0	57292	57314	14926	14948	4.9	28.3
NODE_23_length_60294_cov_13.364708	IncX-SG17-135.gb	94.444	18	1	0	30292	30309	15331	15348	4.9	28.3
NODE_23_length_60294_cov_13.364708	IncX-SG17-135.gb	90	20	2	0	48794	48813	16516	16535	4.9	28.3
NODE_24_length_54529_cov_8.909555	IncX-SG17-135.gb	90.476	21	2	0	20317	20337	758	778	1.3	30.1
NODE_24_length_54529_cov_8.909555	IncX-SG17-135.gb	94.737	19	1	0	6452	6470	11083	11065	1.3	30.1
NODE_24_length_54529_cov_8.909555	IncX-SG17-135.gb	100	16	0	0	15737	15752	14263	14278	1.3	30.1
NODE_24_length_54529_cov_8.909555	IncX-SG17-135.gb	82.143	28	5	0	28826	28853	367	340	4.4	28.3
NODE_24_length_54529_cov_8.909555	IncX-SG17-135.gb	90	20	2	0	23053	23072	1175	1194	4.4	28.3
NODE_24_length_54529_cov_8.909555	IncX-SG17-135.gb	85.185	27	3	1	11725	11750	1546	1520	4.4	28.3
NODE_24_length_54529_cov_8.909555	IncX-SG17-135.gb	90	20	2	0	42222	42241	2751	2732	4.4	28.3
NODE_24_length_54529_cov_8.909555	IncX-SG17-135.gb	86.957	23	3	0	19325	19347	3788	3810	4.4	28.3
NODE_24_length_54529_cov_8.909555	IncX-SG17-135.gb	100	15	0	0	46826	46840	10767	10753	4.4	28.3
NODE_24_length_54529_cov_8.909555	IncX-SG17-135.gb	90	20	2	0	44898	44917	10770	10789	4.4	28.3
NODE_24_length_54529_cov_8.909555	IncX-SG17-135.gb	90	20	2	0	46143	46162	21333	21314	4.4	28.3
NODE_24_length_54529_cov_8.909555	IncX-SG17-135.gb	86.957	23	3	0	9987	10009	27109	27087	4.4	28.3
NODE_25_length_52263_cov_11.758759	IncX-SG17-135.gb	95.238	21	1	0	3386	3406	11008	10988	0.1	33.7
NODE_25_length_52263_cov_11.758759	IncX-SG17-135.gb	100	16	0	0	28175	28190	4580	4565	1.2	30.1
NODE_25_length_52263_cov_11.758759	IncX-SG17-135.gb	100	15	0	0	16412	16426	8028	8014	4.2	28.3
NODE_25_length_52263_cov_11.758759	IncX-SG17-135.gb	94.444	18	1	0	40205	40222	8306	8323	4.2	28.3
NODE_25_length_52263_cov_11.758759	IncX-SG17-135.gb	90	20	2	0	29730	29749	13170	13151	4.2	28.3
NODE_25_length_52263_cov_11.758759	IncX-SG17-135.gb	100	15	0	0	6684	6698	13900	13914	4.2	28.3
NODE_26_length_48772_cov_10.936366	IncX-SG17-135.gb	84.615	26	4	0	9886	9911	8127	8152	1.1	30.1
NODE_26_length_48772_cov_10.936366	IncX-SG17-135.gb	94.737	19	1	0	24109	24127	10040	10022	1.1	30.1
NODE_26_length_48772_cov_10.936366	IncX-SG17-135.gb	90.476	21	2	0	26605	26625	13210	13190	1.1	30.1
NODE_26_length_48772_cov_10.936366	IncX-SG17-135.gb	100	15	0	0	11397	11411	9160	9146	4	28.3
NODE_27_length_45246_cov_12.223211	IncX-SG17-135.gb	100	17	0	0	28284	28300	1777	1761	0.3	31.9
NODE_27_length_45246_cov_12.223211	IncX-SG17-135.gb	94.737	19	1	0	9224	9242	13723	13741	1.1	30.1
NODE_27_length_45246_cov_12.223211	IncX-SG17-135.gb	100	16	0	0	29568	29583	19752	19737	1.1	30.1
NODE_27_length_45246_cov_12.223211	IncX-SG17-135.gb	100	15	0	0	29881	29895	201	187	3.7	28.3
NODE_27_length_45246_cov_12.223211	IncX-SG17-135.gb	84	25	4	0	29193	29217	10423	10447	3.7	28.3
NODE_27_length_45246_cov_12.223211	IncX-SG17-135.gb	100	15	0	0	26649	26663	17583	17597	3.7	28.3
NODE_28_length_35391_cov_7.699043	IncX-SG17-135.gb	94.444	18	1	0	29474	29491	5663	5646	2.9	28.3
NODE_28_length_35391_cov_7.699043	IncX-SG17-135.gb	100	15	0	0	22799	22813	11008	10994	2.9	28.3
NODE_28_length_35391_cov_7.699043	IncX-SG17-135.gb	100	15	0	0	23467	23481	14395	14409	2.9	28.3
NODE_28_length_35391_cov_7.699043	IncX-SG17-135.gb	100	15	0	0	9084	9098	16114	16100	2.9	28.3
NODE_28_length_35391_cov_7.699043	IncX-SG17-135.gb	100	15	0	0	14558	14572	20625	20611	2.9	28.3
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	100	16	0	0	19549	19564	15267	15282	0.8	30.1
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	100	16	0	0	19556	19571	26913	26898	0.8	30.1
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	95	20	0	1	24437	24455	2103	2122	2.8	28.3
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	94.444	18	1	0	15950	15967	22751	22768	2.8	28.3
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	94.444	18	1	0	15950	15967	24826	24843	2.8	28.3
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	100	14	0	0	13138	13151	335	348	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	100	14	0	0	23168	23181	1127	1114	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	100	14	0	0	6697	6710	1258	1271	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	100	14	0	0	18869	18882	1258	1271	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	100	14	0	0	6938	6951	2439	2452	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	89.474	19	2	0	34464	34482	3283	3301	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	94.118	17	1	0	11041	11057	3668	3684	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	94.118	17	1	0	21381	21397	3978	3994	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	100	14	0	0	20156	20169	4477	4490	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	94.118	17	1	0	5503	5519	5309	5293	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	94.118	17	1	0	16147	16163	13864	13848	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	83.333	24	4	0	19767	19790	17533	17510	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	79.31	29	6	0	15464	15492	23026	22998	9.8	26.5
NODE_29_length_34642_cov_7.694776	IncX-SG17-135.gb	100	14	0	0	19270	19283	25075	25062	9.8	26.5
NODE_2_length_488547_cov_8.457804	IncX-SG17-135.gb	89.655	29	3	0	303513	303541	11332	11360	0.022	39.2
NODE_2_length_488547_cov_8.457804	IncX-SG17-135.gb	86.667	30	4	0	234108	234137	14621	14592	0.076	37.4
NODE_2_length_488547_cov_8.457804	IncX-SG17-135.gb	92	25	1	1	89524	89547	861	885	0.93	33.7
NODE_2_length_488547_cov_8.457804	IncX-SG17-135.gb	100	17	0	0	184539	184555	7730	7714	3.3	31.9
NODE_2_length_488547_cov_8.457804	IncX-SG17-135.gb	100	17	0	0	19153	19169	8382	8398	3.3	31.9
NODE_2_length_488547_cov_8.457804	IncX-SG17-135.gb	95	20	1	0	65281	65300	13176	13195	3.3	31.9
NODE_2_length_488547_cov_8.457804	IncX-SG17-135.gb	95	20	1	0	4291	4310	14608	14589	3.3	31.9
NODE_2_length_488547_cov_8.457804	IncX-SG17-135.gb	100	17	0	0	478589	478605	16573	16589	3.3	31.9
NODE_2_length_488547_cov_8.457804	IncX-SG17-135.gb	100	17	0	0	289222	289238	19913	19897	3.3	31.9
NODE_2_length_488547_cov_8.457804	IncX-SG17-135.gb	100	17	0	0	90918	90934	21545	21561	3.3	31.9
NODE_2_length_488547_cov_8.457804	IncX-SG17-135.gb	95	20	1	0	96382	96401	27023	27004	3.3	31.9
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	100	18	0	0	4961	4978	22636	22653	0.062	33.7
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	94.737	19	1	0	17967	17985	19587	19569	0.76	30.1
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	90	20	2	0	31611	31630	2011	2030	2.6	28.3
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	100	15	0	0	20029	20043	9358	9344	2.6	28.3
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	100	14	0	0	17686	17699	1185	1172	9.2	26.5
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	100	14	0	0	19470	19483	2456	2469	9.2	26.5
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	100	14	0	0	14915	14928	6254	6267	9.2	26.5
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	100	14	0	0	28965	28978	9571	9558	9.2	26.5
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	89.474	19	2	0	29073	29091	11408	11390	9.2	26.5
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	100	14	0	0	17768	17781	12987	12974	9.2	26.5
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	94.118	17	1	0	5082	5098	13650	13634	9.2	26.5
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	100	14	0	0	24607	24620	14531	14544	9.2	26.5
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	100	14	0	0	5662	5675	19172	19159	9.2	26.5
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	89.474	19	2	0	7218	7236	21942	21924	9.2	26.5
NODE_30_length_32534_cov_11.798718	IncX-SG17-135.gb	100	14	0	0	16276	16289	25144	25131	9.2	26.5
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	90.476	21	2	0	17514	17534	1869	1889	0.69	30.1
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	100	16	0	0	27779	27794	7998	8013	0.69	30.1
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	100	15	0	0	2028	2042	2591	2605	2.4	28.3
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	100	15	0	0	24722	24736	8393	8379	2.4	28.3
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	94.444	18	1	0	14051	14068	11330	11347	2.4	28.3
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	100	15	0	0	1806	1820	13286	13272	2.4	28.3
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	94.118	17	1	0	25977	25993	8376	8360	8.4	26.5
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	100	14	0	0	4494	4507	8677	8664	8.4	26.5
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	100	14	0	0	28481	28494	9329	9342	8.4	26.5
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	94.118	17	1	0	4259	4275	10946	10962	8.4	26.5
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	86.364	22	3	0	22176	22197	11582	11561	8.4	26.5
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	100	14	0	0	15286	15299	22221	22234	8.4	26.5
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	100	14	0	0	15286	15299	24296	24309	8.4	26.5
NODE_31_length_29581_cov_12.454838	IncX-SG17-135.gb	89.474	19	2	0	114	132	24738	24756	8.4	26.5
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	90.476	21	2	0	10872	10892	6082	6102	0.65	30.1
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	100	15	0	0	2671	2685	871	885	2.3	28.3
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	100	15	0	0	25152	25166	2411	2397	2.3	28.3
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	94.444	18	1	0	21524	21541	7721	7738	2.3	28.3
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	90	20	2	0	10882	10901	16367	16386	2.3	28.3
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	100	15	0	0	22374	22388	25368	25382	2.3	28.3
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	100	14	0	0	20390	20403	2458	2471	7.9	26.5
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	94.118	17	1	0	12673	12689	3097	3081	7.9	26.5
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	100	14	0	0	23534	23547	5742	5755	7.9	26.5
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	89.474	19	2	0	27467	27485	7222	7240	7.9	26.5
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	100	14	0	0	925	938	7852	7839	7.9	26.5
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	89.474	19	2	0	11222	11240	13987	14005	7.9	26.5
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	81.481	27	5	0	18067	18093	23930	23904	7.9	26.5
NODE_32_length_27895_cov_8.541463	IncX-SG17-135.gb	100	14	0	0	90	103	24681	24694	7.9	26.5
NODE_33_length_26391_cov_13.419822	IncX-SG17-135.gb	100	16	0	0	3237	3252	5034	5019	0.61	30.1
NODE_33_length_26391_cov_13.419822	IncX-SG17-135.gb	87.5	24	3	0	25127	25150	21124	21147	0.61	30.1
NODE_33_length_26391_cov_13.419822	IncX-SG17-135.gb	94.444	18	1	0	1728	1745	1373	1356	2.1	28.3
NODE_33_length_26391_cov_13.419822	IncX-SG17-135.gb	94.444	18	1	0	6343	6360	19735	19752	2.1	28.3
NODE_33_length_26391_cov_13.419822	IncX-SG17-135.gb	94.118	17	1	0	15146	15162	6633	6617	7.5	26.5
NODE_33_length_26391_cov_13.419822	IncX-SG17-135.gb	86.957	23	0	1	565	584	7564	7586	7.5	26.5
NODE_33_length_26391_cov_13.419822	IncX-SG17-135.gb	100	14	0	0	8272	8285	13471	13458	7.5	26.5
NODE_33_length_26391_cov_13.419822	IncX-SG17-135.gb	100	14	0	0	12499	12512	13636	13649	7.5	26.5
NODE_33_length_26391_cov_13.419822	IncX-SG17-135.gb	89.474	19	2	0	1749	1767	17979	17961	7.5	26.5
NODE_33_length_26391_cov_13.419822	IncX-SG17-135.gb	89.474	19	2	0	1749	1767	18648	18630	7.5	26.5
NODE_33_length_26391_cov_13.419822	IncX-SG17-135.gb	89.474	19	2	0	18744	18762	19756	19738	7.5	26.5
NODE_33_length_26391_cov_13.419822	IncX-SG17-135.gb	100	14	0	0	7786	7799	20283	20296	7.5	26.5
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	100	16	0	0	17107	17122	7678	7663	0.58	30.1
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	90.476	21	2	0	13024	13044	23106	23126	0.58	30.1
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	100	15	0	0	2467	2481	20962	20948	2	28.3
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	100	15	0	0	2392	2406	25559	25545	2	28.3
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	100	15	0	0	2392	2406	25596	25582	2	28.3
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	100	15	0	0	2392	2406	25670	25656	2	28.3
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	100	15	0	0	2392	2406	25707	25693	2	28.3
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	100	15	0	0	2392	2406	26077	26063	2	28.3
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	100	15	0	0	2392	2406	26114	26100	2	28.3
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	100	14	0	0	21969	21982	6275	6288	7.1	26.5
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	94.118	17	1	0	8530	8546	10987	11003	7.1	26.5
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	89.474	19	2	0	8508	8526	12158	12140	7.1	26.5
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	94.118	17	1	0	11498	11514	12300	12316	7.1	26.5
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	89.474	19	2	0	11713	11731	14316	14334	7.1	26.5
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	100	14	0	0	7119	7132	15149	15162	7.1	26.5
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	94.118	17	1	0	18332	18348	20362	20378	7.1	26.5
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	86.364	22	3	0	12282	12303	23982	24003	7.1	26.5
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	100	14	0	0	19475	19488	24067	24054	7.1	26.5
NODE_34_length_25156_cov_12.198931	IncX-SG17-135.gb	100	14	0	0	1338	1351	25515	25528	7.1	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	17560	0	0	1	17560	17560	1	0	31668
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	99.979	4690	1	0	18325	23014	24256	19567	0	8453
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	95.726	936	40	0	19661	20596	24995	24060	0	1508
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	820	0	0	23015	23834	18293	17474	0	1480
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	769	0	0	17561	18329	27511	26743	0	1388
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	673	0	0	23011	23683	18966	18294	0	1214
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	95.431	197	9	0	18325	18521	22181	21985	9.33E-87	315
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	43	0	0	16039	16081	1445	1403	1.22E-15	78.8
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	43	0	0	16116	16158	1522	1480	1.22E-15	78.8
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	90.323	31	3	0	19289	19319	23410	23380	8.77E-05	42.8
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	20	0	0	19303	19322	23407	23388	0.004	37.4
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	86.207	29	4	0	11752	11780	4948	4920	0.013	35.6
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	86.207	29	4	0	12613	12641	5809	5781	0.013	35.6
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	91.667	24	2	0	19333	19356	23225	23248	0.013	35.6
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	19	0	0	18625	18643	24978	24996	0.013	35.6
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	18	0	0	18625	18642	22903	22920	0.045	33.7
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	18	0	0	19661	19678	23939	23956	0.045	33.7
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	70.175	57	1	2	6316	6364	11197	11245	0.16	31.9
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	77.273	44	8	1	17554	17597	26735	26776	0.16	31.9
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	82.759	29	5	0	59	87	15527	15555	0.55	30.1
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	82.759	29	5	0	23806	23834	15527	15555	0.55	30.1
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	90.476	21	2	0	23008	23028	15562	15542	0.55	30.1
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	82.759	29	5	0	2006	2034	17474	17502	0.55	30.1
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	15	0	0	23014	23028	17473	17487	1.9	28.3
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	15	0	0	74	88	18949	18963	1.9	28.3
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	14	0	0	16279	16292	1269	1282	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	86.364	22	3	0	12618	12639	4181	4160	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	86.364	22	3	0	13380	13401	4943	4922	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	14	0	0	4686	4699	9864	9851	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	14	0	0	5392	5405	11287	11300	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	14	0	0	6261	6274	12156	12169	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	14	0	0	17841	17854	12611	12598	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	14	0	0	7697	7710	12875	12862	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	14	0	0	74	87	18280	18293	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	14	0	0	2006	2019	18293	18280	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	14	0	0	23821	23834	18280	18293	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	94.118	17	1	0	2003	2019	18965	18949	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	14	0	0	23821	23834	18949	18962	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	14	0	0	20729	20742	21839	21852	6.7	26.5
NODE_35_length_23834_cov_18.404430	IncX-SG17-135.gb	100	14	0	0	4950	4963	27231	27218	6.7	26.5
NODE_36_length_21396_cov_5.882209	IncX-SG17-135.gb	95.238	21	1	0	18074	18094	3686	3706	0.041	33.7
NODE_36_length_21396_cov_5.882209	IncX-SG17-135.gb	100	18	0	0	15322	15339	15267	15284	0.041	33.7
NODE_36_length_21396_cov_5.882209	IncX-SG17-135.gb	87.097	31	1	2	20818	20846	1272	1243	0.14	31.9
NODE_36_length_21396_cov_5.882209	IncX-SG17-135.gb	88	25	2	1	54	77	22984	23008	1.7	28.3
NODE_36_length_21396_cov_5.882209	IncX-SG17-135.gb	100	14	0	0	4400	4413	1205	1218	6	26.5
NODE_36_length_21396_cov_5.882209	IncX-SG17-135.gb	81.481	27	5	0	5664	5690	1331	1305	6	26.5
NODE_36_length_21396_cov_5.882209	IncX-SG17-135.gb	100	14	0	0	3257	3270	2669	2656	6	26.5
NODE_36_length_21396_cov_5.882209	IncX-SG17-135.gb	100	14	0	0	19235	19248	11411	11424	6	26.5
NODE_36_length_21396_cov_5.882209	IncX-SG17-135.gb	94.118	17	1	0	1324	1340	15566	15550	6	26.5
NODE_36_length_21396_cov_5.882209	IncX-SG17-135.gb	100	14	0	0	13776	13789	19475	19488	6	26.5
NODE_37_length_20482_cov_9.061780	IncX-SG17-135.gb	84.615	26	4	0	14961	14986	14836	14861	0.48	30.1
NODE_37_length_20482_cov_9.061780	IncX-SG17-135.gb	100	14	0	0	17928	17941	8485	8472	5.8	26.5
NODE_37_length_20482_cov_9.061780	IncX-SG17-135.gb	100	14	0	0	3288	3301	15873	15886	5.8	26.5
NODE_37_length_20482_cov_9.061780	IncX-SG17-135.gb	94.118	17	1	0	16572	16588	19540	19524	5.8	26.5
NODE_37_length_20482_cov_9.061780	IncX-SG17-135.gb	100	14	0	0	20380	20393	24694	24681	5.8	26.5
NODE_38_length_9888_cov_8.954494	IncX-SG17-135.gb	89.474	19	2	0	2627	2645	3401	3383	2.8	26.5
NODE_38_length_9888_cov_8.954494	IncX-SG17-135.gb	100	14	0	0	6218	6231	13362	13375	2.8	26.5
NODE_38_length_9888_cov_8.954494	IncX-SG17-135.gb	100	13	0	0	925	937	1880	1868	9.7	24.7
NODE_38_length_9888_cov_8.954494	IncX-SG17-135.gb	85.714	21	3	0	900	920	4542	4562	9.7	24.7
NODE_38_length_9888_cov_8.954494	IncX-SG17-135.gb	93.75	16	1	0	6132	6147	14602	14617	9.7	24.7
NODE_38_length_9888_cov_8.954494	IncX-SG17-135.gb	100	13	0	0	8155	8167	16984	16972	9.7	24.7
NODE_38_length_9888_cov_8.954494	IncX-SG17-135.gb	100	13	0	0	5537	5549	18192	18204	9.7	24.7
NODE_38_length_9888_cov_8.954494	IncX-SG17-135.gb	100	13	0	0	5537	5549	18861	18873	9.7	24.7
NODE_39_length_4362_cov_13.525614	IncX-SG17-135.gb	90	20	2	0	3632	3651	6002	5983	0.35	28.3
NODE_39_length_4362_cov_13.525614	IncX-SG17-135.gb	77.419	31	7	0	1356	1386	2328	2358	4.3	24.7
NODE_39_length_4362_cov_13.525614	IncX-SG17-135.gb	100	13	0	0	3168	3180	4003	4015	4.3	24.7
NODE_39_length_4362_cov_13.525614	IncX-SG17-135.gb	94.444	18	0	1	303	320	15859	15843	4.3	24.7
NODE_39_length_4362_cov_13.525614	IncX-SG17-135.gb	100	13	0	0	2059	2071	19979	19967	4.3	24.7
NODE_39_length_4362_cov_13.525614	IncX-SG17-135.gb	93.75	16	1	0	1460	1475	22079	22064	4.3	24.7
NODE_3_length_360330_cov_9.842617	IncX-SG17-135.gb	85.294	34	5	0	241238	241271	22842	22809	0.016	39.2
NODE_3_length_360330_cov_9.842617	IncX-SG17-135.gb	85.294	34	5	0	241238	241271	24917	24884	0.016	39.2
NODE_3_length_360330_cov_9.842617	IncX-SG17-135.gb	92	25	2	0	241161	241185	23938	23962	0.056	37.4
NODE_3_length_360330_cov_9.842617	IncX-SG17-135.gb	88.889	27	3	0	334147	334173	7432	7406	0.2	35.6
NODE_3_length_360330_cov_9.842617	IncX-SG17-135.gb	83.871	31	5	0	28811	28841	7429	7399	0.69	33.7
NODE_3_length_360330_cov_9.842617	IncX-SG17-135.gb	92	25	1	1	108945	108968	17743	17719	0.69	33.7
NODE_3_length_360330_cov_9.842617	IncX-SG17-135.gb	92	25	1	1	108945	108968	18412	18388	0.69	33.7
NODE_3_length_360330_cov_9.842617	IncX-SG17-135.gb	79.07	43	5	2	38974	39015	335	374	2.4	31.9
NODE_3_length_360330_cov_9.842617	IncX-SG17-135.gb	100	17	0	0	189211	189227	4664	4648	2.4	31.9
NODE_3_length_360330_cov_9.842617	IncX-SG17-135.gb	88	25	3	0	45073	45097	7384	7408	2.4	31.9
NODE_3_length_360330_cov_9.842617	IncX-SG17-135.gb	95	20	1	0	273880	273899	12994	12975	2.4	31.9
NODE_3_length_360330_cov_9.842617	IncX-SG17-135.gb	100	17	0	0	241616	241632	15310	15326	2.4	31.9
